literature_review,title,abstract,references
0,Improving multiple-password recall - an empirical study,,"['10.3758/bf03197149', '10.3758/bf03195438', '10.28945/150', '10.1037/h0031185', '10.1016/j.ijhcs.2007.03.007', '10.1016/j.ijhcs.2005.04.010', '10.1111/j.1467-9280.2005.01601.x', '10.1145/1125864.1125888', '10.4018/joeuc.2004070103', '10.1126/science.183.4124.482', '10.1207/s15516709cog2703_5', '10.1145/975817.975820', '10.1002/acp.1014', '10.1037/h0043158', '10.1201/1086/45241.14.2.20050501/88289.3', '10.1080/10658980601051375', '10.1016/j.cose.2004.07.001', '10.1037/0033-295x.112.1.3', '10.1109/msp.2006.28', '10.1109/msp.2004.81', '10.1109/msp.2004.69', '10.1145/322796.322806', '10.1080/14427591.2014.887991']"
0,A Comprehensive Analysis of Triggers and Risk Factors for Asthma Based on Machine Learning and Large Heterogeneous Data Sources,,
0,Standardize or Let a Thousand Flowers Bloom? Interface Design Coordination between Software Platforms and Hosted Apps,"Software platform ecosystems are emerging as a dominant model for IT-based services. To accelerate third-party development, platform owners often waive restrictions on app user interfaces to provide app developers with more autonomy in interface design. The literature has indicated, however, that standardized interface design across products is a strategic necessity for firms to introduce and manage their product lines, suggesting that platform owners should not waive restrictions on app user interfaces. This tension between the two approaches raises a crucial research question: Does standardized interface design used by apps and their host platform benefit the platform and apps that it hosts? Specifically, does the coordinated design approach enhance or hinder usage between the platform and apps such that apps attract usage from their host platform and vice versa? Drawing on the theory of basic Gestalts, we theorize the three interface design properties of interface similarity, embeddedness, and synchrony, and extend the theory to investigate how these properties help both apps and their host platform attract each other’s users, thus reflecting derivative usage between them. We performed a randomized field experiment to test the proposed hypotheses. The results reveal that interface similarity, embeddedness, and synchrony of the app-platform interface design strengthen users’ grouping perception of the platform and its apps, thus enhancing platform-to-app forward derivative usage. Contrary to our expectations, we found that this strengthened grouping perception does not improve the app-to-platform backward derivative usage. These findings have crucial implications for the value of interface design in software platform ecosystems.",
0,Explaining Employee Job Performance - The Role of Online and Offline Workplace Communication Networks,,
0,A Nomological Network of Knowledge Management System Use - Antecedents and Consequences,,
0,Peer Privacy Concerns: Conceptualization and Measurement,"Privacy needs on today’s internet differ from the information privacy needs in traditional e-commerce settings due to their focus on interactions among online peers rather than merely transactions with an online vendor. Peer-oriented online interactions have critical implications for an individual’s virtual presence and self-cognition. Yet existing conceptualizations of internet privacy concerns have solely focused on the control of personal information release and on online interactions with online vendors. Drawing on the theory of personal boundaries, this study revisits the theoretical foundation of online privacy and proposes a multidimensional peer-related privacy concern construct, that focuses on privacy violations from online peers. We term this new construct “Peer Privacy Concern” (PrPC) and define it as the general feeling of being unable to maintain functional personal boundaries in online activities as a result of the behavior of online peers. This construct consists of four dimensions comprised of a reconceptualization of information privacy concerns to also reflect privacy concerns with respect to peers’ handling of self-shared information and with respect to peer-shared information about one’s self, and three new dimensions that tap into the arising privacy needs from virtual interactions (i.e., virtual territory privacy concern and communication privacy concern) as well as from the need to maintain psychological independence (i.e., psychological privacy concern). These new dimensions, which are rooted in the theory of personal boundaries, are prominent privacy needs in online social interactions with peers. However, they are absent from previous privacy concern conceptualizations. Scales for measuring this new construct are developed and empirically validated.",
0,Reconciling the Paradoxical Findings of Choice Overload Through an Analytical Lens,"Too much of a good thing can be harmful. Choice overload, a compelling paradox in consumer psychology, exemplifies this notion with the idea that offering more product options could impede rather than improve consumer satisfaction, even when consumers are free to ignore any available option. After attracting intense interest in the past decades from multiple disciplines, research on choice overload has produced voluminous yet paradoxical findings that are widely perceived as inconsistent even at the meta-analytic level. This paper launches an interdisciplinary inquiry to resolve the inconsistencies on both the conceptual and empirical fronts. Specifically, we identified a surprising butrobust pattern among the existing empirical evidence for the choiceoverload effect and demonstrated through mathematical analysis and extensive simulation studies that the pattern would only likely emerge from one specific type of latent mechanism underlying the moderated choiceoverload effect. The paper discusses the research and practical implications of our findings—namely, the broad promise of analytical meta-analysis (an emerging area for the use of data analytics) and machine learning to address the widely recognized inconsistencies in social and behavioral sciences, and the unique and salient role of the information systems community in developing this new era of meta-analysis.",
0,How Does the Internet Affect the Financial Market? An Equilibrium Model of Internet-Facilitated Feedback Trading,,
0,Early Bird Versus Late Owl - An Empirical Investigation of Individual Shopping Time Habits and its Effects,,
0,Is More Better? Divide Between Retailer's and Manufacturers' Preferences for Reviews and Review Monetization,"Research on online product reviews has examined a variety of issues ranging from reviewers’ motivation to write reviews to the impact of reviews on product sales. Implicit in this research stream is the notion that more reviews are better for sellers and consumers. However, it is unclear whether both retailers, who control the review platform, and manufacturers, whose products are reviewed, prefer more reviews over fewer reviews. Using a game theoretical model of a context in which a dominant retailer sells competing products from two manufacturers to consumers who are uncertain about product quality and fit, we show that the retailers’ and manufacturers’ preferences regarding the number of reviews are not always aligned. The nature of misalignment depends on whether the quality or the fit is more dominant in terms of consumers’ evaluation of products. If generating reviews do not cost anything, we found that additional reviews always benefit the retailer; however, if the number of reviews exceeds a threshold in the quality-dominates-fit case scenario, they may be harmful to the manufacturer. On the other hand, if the retailer incurs a sufficiently high cost to generate reviews, the retailer may prefer to have fewer reviews. We show that retailers can exploit the divide between retailers’ and manufacturers’ preferences for reviews and monetize reviews by charging a fee to the manufacturers in return for a guarantee on the number of reviews that they generate. We show that the product type and review platform design play a significant role in the attractiveness of review monetization for retailers. Even if reviews are monetized, we determined that retailers’ revenue from “selling” reviews to manufacturers does not exceed the cost of generating reviews, implying that the benefit from reviews is driven the positive impacts of reviews on the retailer’s core business of selling products to consumers. However, in the fit-dominates-quality case scenario, retailers do not prefer large numbers of reviews whereas manufacturers do. In this case, we found that retailers are unable to exploit the misalignment between retailers’ and manufacturers’ preferences for reviews through review monetization.",
0,Exploiting Expert Knowledge for Assigning Firms to Industries: A Novel Deep Learning Method,"Industry assignment, which assigns firms to industries according to a predefined industry classification system (ICS), is fundamental to a large number of critical business practices, ranging from operations and strategic decision-making by firms to economic analyses by government agencies. Three types of expert knowledge are essential to effective industry assignment: definition-based knowledge (i.e., expert definitions of each industry), structure-based knowledge (i.e., structural relationships among industries as specified in an ICS), and assignment-based knowledge (i.e., prior firm-industry assignments performed by domain experts). Existing industry assignment methods utilize only assignment-based knowledge to learn a model that classifies unassigned firms to industries, overlooking definition-based and structure-based knowledge. Moreover, these methods only consider which industry a firm has been assigned to, ignoring the time-specificity of assignment-based knowledge, i.e., when the assignment occurs. To address the limitations of existing methods, we propose a novel deep learning-based method that not only seamlessly integrates the three types of knowledge for industry assignment but also takes the time-specificity of assignment-based knowledge into account. Methodologically, our method features two innovations: dynamic industry representation and hierarchical assignment. The former represents an industry as a sequence of time-specific vectors by integrating the three types of knowledge through our proposed temporal and spatial aggregation mechanisms. The latter takes industry and firm representations as inputs, computes the probability of assigning a firm to different industries, and assigns the firm to the industry with the highest probability. We conduct extensive evaluations with two widely used ICSs and demonstrate the superiority of our method over prevalent existing methods.",
0,Customer Complaint Avoidance: A Randomized Field Experiment of Platform Governance Based on Value Co-Creation and Appropriation,"From the theoretical perspectives of value co-creation and value appropriation in platform governance, this study explores how a platform can design motivation mechanisms to induce the proactive efforts of providers to reduce customer complaints. We conducted a field experiment on a major Chinese peer-to-peer real estate platform offering long-term rental properties. Specifically, when a renter (customer) complaint about a host (provider) occurs, we sent reminder messages to other unaffected hosts in the same neighborhoods (as the affected host) and urged them to proactively prevent similar complaints. The reminder messages varied in terms of their emphasis of the roles of different stakeholders in platform-based value co-creation (provider-emphasized vs. customer-emphasized) and how they explicated different value appropriation mechanisms (competition-based vs. cooperation-based). Results show that compared to the control message, customer-emphasized messages effectively motivated providers’ proactive efforts to reduce customer complaints. Contrastingly, provider-emphasized messages led to the undesirable outcome of increasing customer complaints, possibly due to providers’ shirking behavior. We also found that a competition-based value appropriation mechanism strengthened the motivating effect, whereas a cooperation-based mechanism undermined the motivating effect. The study provides important theoretical and practical implications for platforms on the design of effective governance mechanisms.",
0,E-government adoption in public administration organizations - integrating institutional theory perspective and resource-based view,,"['10.4018/jegr.2006070102', '10.1145/357489.357499', '10.1093/jpart/mug010', '10.1016/j.ijpe.2008.07.023', '10.1016/j.im.2009.02.002', '10.1177/014920639101700108', '10.2307/3150783', '10.1080/10864415.2004.11044319', '10.1111/j.1365-2575.2005.00183.x', '10.1111/j.1365-2575.2005.00185.x', '10.2307/976358', '10.2307/3151312', '10.1057/palgrave.ejis.3000678', '10.1057/palgrave.ejis.3000672', '10.1057/palgrave.ejis.3000677', '10.1057/palgrave.ejis.3000673', '10.1057/palgrave.ejis.3000675', '10.1111/1540-6210.00334', '10.1111/0033-3352.00197', '10.1057/palgrave.ejis.3000454', '10.1057/palgrave.ejis.3000418', '10.2307/2095101', '10.2307/25148814', '10.2307/25148781', '10.2307/25148759', '10.2307/30036552', '10.2307/25148626', '10.2307/30036518', '10.2307/3250957', '10.2307/248922', '10.1037/0033-2909.110.2.305', '10.1007/978-1-349-11336-1', '10.1002/(sici)1520-6688(199622)15:3<377::aid-pam3>3.0.co;2-f', '10.1002/(sici)1097-0266(199710)18:9<697::aid-smj909>3.0.co;2-c', '10.1017/cbo9780511808678']"
0,Reversed loss aversion in crowdsourcing contest,,"['10.1108/oir-08-2014-0188', '10.1037/0021-9010.91.6.1321', '10.1287/mksc.22.4.477.24911', '10.1080/13691181003624090', '10.2307/1914185', '10.1145/1566374.1566392', '10.1016/j.geb.2005.01.005', '10.1111/j.1540-5915.2007.00163.x', '10.1007/s12525-012-0093-3', '10.1080/13658810701850547', '10.1177/002224378101800104', '10.1177/0956797610381504', '10.1509/jmkr.42.2.134.62283', '10.1509/jmkr.42.2.139.62295', '10.1509/jmkr.42.2.119.62292', '10.1111/j.1467-9280.2007.02031.x', '10.1111/j.1467-9280.1997.tb00455.x', '10.2753/jec1086-4415150402', '10.1111/j.0956-7976.2004.00681.x', '10.2307/3151312', '10.1016/j.omega.2006.08.003', '10.1145/1772690.1772694', '10.2753/mis0742-1222260108', '10.1073/pnas.0806761106', '10.1016/j.techfore.2013.01.008', '10.2307/20650309', '10.3102/00346543071001029', '10.1287/isre.1120.0423', '10.1016/j.jet.2004.03.009', '10.2307/2937956', '10.1007/bf01065812', '10.1007/bf00122574', '10.2466/pr0.1979.45.3.771', '10.1111/j.1540-5885.2011.00893.x', '10.1086/250072', '10.1037/0022-3514.75.3.617', '10.1287/mnsc.1110.1322', '10.1108/03090561311285547', '10.1111/j.1467-9310.2009.00564.x', '10.1111/1468-2354.t01-1-00031', '10.1086/269282', '10.1017/cbo9781139174176', '10.1287/mnsc.1080.0884', '10.1287/mnsc.1070.0711', '10.1016/j.jcps.2010.04.004', '10.1207/s15327663jcp1504_6']"
0,What will it take for China to become a competitive force in offshore outsourcing? An analysis of the role of transaction costs in supplier selection,"Using transaction costs theory this paper argues that transaction costs are almost as significant as production costs when it comes to offshore outsourcing and, moreover, that it is in the field of transaction costs where China has been unable to compete with India in the supply of information technology outsourcing. The paper outlines a framework for analysing transaction costs and uses the framework for pinpointing where China is unable to compete. The paper concludes with a review of the policy implications for the Chinese Government.","['10.1017/cbo9780511803932', '10.1016/s0040-1625(99)00047-5', '10.1046/j.1365-2575.2002.00120.x', '10.1177/026839629701200306', '10.1177/026839629501000404', '10.1287/isre.3.4.334', '10.2307/2392231', '10.1111/j.1468-0335.1937.tb00002.x', '10.1145/99977.99990', '10.1002/(sici)1097-0266(199909)20:9<791::aid-smj49>3.0.co;2-u']"
0,Managing Collective Enterprise Information Systems Compliance: A Social and Performance Management Context Perspective,"In today’s environment characterized by business dynamism and information technology (IT) advances, firms must frequently update their enterprise information systems (EIS) and their use policies to support changing business operations. In this context, users are challenged to maintain EIS compliance behavior by continuously learning new ways of using EIS. Furthermore, it is imperative to businesses that employees of a functional unit maintain EIS compliance behavior collectively, due to the interdependent nature of tasks that the unit needs to accomplish through EIS. However, it is particularly challenging to achieve such a collective level of EIS compliance, due to the difficulty that these employees may encounter in quickly learning updated EIS. It is, therefore, vital for firms to establish effective managerial principles to ensure collective EIS compliance of a functional unit in a dynamic environment. To address this challenge, this study develops a research model to explain collective EIS compliance by integrating theoretical lens on social context and performance management context with social capital theory. It proposes that social context, an organizational environment characterized by trust and support, positively affects collective EIS compliance by developing business–IT social capital that enhances mutual learning between business and IT personnel. Furthermore, the performance management context, an organizational environment characterized by discipline and “stretch,” is seen to have a direct and beneficial effect on collective EIS compliance as well as an indirect, moderating effect on the causal chain among social contexts, business–IT social capital, and collective EIS compliance. General empirical support for this research model is provided via a multiple-sourced survey of managers and employees of 159 functional units of 53 firms that use EIS, as well as their corresponding IT unit managers. The theoretical and practical implications of these findings are discussed.",
0,"Toward a theory of perceived benefits, affective commitment, and continuance intention in social virtual worlds - cultural values (indulgence and individualism) matter",,"['10.1037/0021-9010.69.1.99', '10.1111/1467-6494.00051', '10.1177/1470595804044749', '10.1207/s15327744joce1404_2', '10.1016/j.ijinfomgt.2010.07.007', '10.1111/j.2044-8325.1990.tb00506.x', '10.1080/08098130809478203', '10.1109/tem.2004.839956', '10.1016/j.im.2011.02.004', '10.1111/j.1540-5414.2006.00133.x', '10.1111/j.1083-6101.2011.01540.x', '10.1016/j.chb.2011.06.003', '10.2307/3150783', '10.1111/j.1365-2575.2009.00330.x', '10.1177/0022022108321308', '10.2307/3151312', '10.1057/ejis.2009.15', '10.1111/j.1467-8551.2006.00500.x', '10.1086/209376', '10.1016/j.dss.2009.02.014', '10.2753/mis0742-1222290108', '10.2753/mis0742-1222260104', '10.2753/mis0742-1222250405', '10.1126/science.1146930', '10.2307/41703478', '10.2307/25148781', '10.2307/20650285', '10.2307/20650278', '10.2307/20650284', '10.2307/25148745', '10.2307/20650306', '10.2307/41409974', '10.2307/23042807', '10.2307/3250921', '10.1006/jvbe.2001.1842', '10.1177/014920639502100405', '10.2307/3250951', '10.2307/3250940', '10.1287/isre.1100.0321', '10.1287/isre.2.3.192', '10.1057/jibs.2009.88', '10.1080/07421222.2003.11045840', '10.1016/s0022-4359(99)00025-1', '10.1016/s0022-4359(97)90013-0', '10.1016/s0022-4359(01)00041-0', '10.1016/s0148-2963(97)00182-3', '10.2307/256642', '10.1111/1467-6486.00138', '10.1145/1314234.1314239', '10.1108/09593841111109404', '10.1037/0021-9010.88.5.879', '10.1016/s0272-6963(02)00004-9', '10.4018/jgim.2002010103', '10.1111/j.1740-8784.2006.00051.x']"
0,RFID-enabled item-level product information revelation,,"['10.1111/j.1937-5956.2007.tb00286.x', '10.1111/j.1937-5956.2007.tb00165.x', '10.2307/1911239', '10.2307/1913390', '10.2307/2297593', '10.2307/2297541', '10.1257/0002828053828662', '10.1016/j.dss.2008.10.001', '10.1016/j.dss.2007.01.003', '10.1111/j.1937-5956.2007.tb00166.x', '10.1016/0022-0531(84)90162-5', '10.1006/jeth.2000.2756', '10.1016/j.ejor.2008.09.017', '10.1162/00335530151144159', '10.1142/s0219649208001890', '10.2307/3003442', '10.1214/aoms/1177729032']"
0,Description and Demonstration Signals as Complements and Substitutes in an Online Market for Mental Health Care,"Online markets for mental health care (OMMH) allow clients to connect remotely with counselors to receive psychological therapy. Rooted in signaling theory and in the specific context of an OMMH, we theorize relative credibility of signals as the boundary condition that determines whether the demonstration signal of responsiveness to client questions substitutes or complements the two description signals of professional qualifications and counseling style in predicting market demand for counselors from new clients in an OMMH. Based on a panel dataset of 823 observations from 309 counselors participating on YiXinLi, a leading OMMH in China, we tested our hypotheses using linguistic and sentiment analysis methods and zero-inflated negative binomial models. We found broad support for nine out of ten hypotheses. Findings are robust with respect to different measures of variables, potential endogeneity from the simultaneity of responsiveness and counselor demand, and potential selection bias from both observable and endogenous covariates. Our study extends the literature on signaling in online markets in the unique context of OMMH by showing that: (1) relative credibility of signals is the boundary condition that determines when a demonstration signal will complement and when it will substitute for a description signal, (2) previous clients’ feedback on counselors’ empathy and warmth was deemed not credible by new clients in the context of online counseling, and (3) responsiveness to client questions is the most influential predictor of market demand from new clients in an OMMH.",
0,Innovation diffusion in global contexts - determinants of post-adoption digital transformation of European companies,,"['10.1287/mnsc.49.10.1275.17311', '10.1287/mnsc.49.3.273.12736', '10.1111/1467-6451.00158', '10.1017/cbo9780511488603', '10.2307/1251523', '10.1016/s0378-7206(00)00064-1', '10.1109/tem.1982.6447463', '10.1257/aer.91.2.328', '10.2307/3151312', '10.1057/palgrave.ejis.3000270', '10.1057/palgrave.ejis.3000260', '10.1057/palgrave.ejis.3000475', '10.1016/b978-075066140-9/50003-5', '10.2307/25148636', '10.2307/25148656', '10.2307/30036518', '10.2307/4132321', '10.2307/249685', '10.2307/249740', '10.2307/249629', '10.2307/249630', '10.2307/3250940', '10.1287/isre.2.3.192', '10.1080/07421222.2004.11045797', '10.1080/07421222.2000.11045645', '10.1080/07421222.1994.11518044', '10.1080/07421222.1999.11518227', '10.1287/isre.1050.0045', '10.1287/isre.1040.0032', '10.1287/isre.12.4.337.9706', '10.1287/isre.13.1.36.97', '10.1177/017084069201300304', '10.1287/mnsc.36.2.123', '10.1145/355112.355128', '10.1287/mnsc.40.9.1069', '10.1037/0021-9010.88.5.879', '10.1287/mnsc.40.1.28', '10.4018/jgim.1999070103', '10.1287/mnsc.1050.0487']"
0,"Migration to Open-Standard Interorganizational Systems - Network Effects, Switching Costs, and Path Dependency",,
0,Electronic business adoption by European firms - a cross-country assessment of the facilitators and inhibitors,,"['10.2307/1912526', '10.1287/mnsc.46.4.513.12060', '10.1207/s153277440904_2', '10.1016/s0378-7206(98)00089-5', '10.1016/s0378-7206(98)00040-8', '10.1016/s0378-7206(01)00086-6', '10.1016/s0378-7206(01)00092-1', '10.1002/0471722146', '10.1016/s0378-7206(01)00073-8', '10.1111/j.1540-5915.1993.tb01295.x', '10.1111/j.1540-5915.1995.tb01431.x', '10.1080/10864415.2001.11044222', '10.1080/10864415.1997.11518287', '10.2307/3151312', '10.1057/palgrave.ejis.3000260', '10.1016/0167-2681(80)90002-5', '10.2307/4132321', '10.2307/249509', '10.2307/249475', '10.2307/249393', '10.2307/249740', '10.2307/249272', '10.2307/249629', '10.2307/249630', '10.2307/248922', '10.1080/03610928008827941', '10.1287/isre.1.4.377', '10.1287/isre.9.3.219', '10.1080/07421222.1999.11518227', '10.1287/isre.10.2.134', '10.1287/isre.13.1.36.97', '10.1287/isre.13.3.275.82', '10.1037/0033-2909.96.1.201', '10.1093/biomet/78.3.691', '10.1162/003355302753399526', '10.1177/017084069201300304', '10.1111/j.1467-6486.1990.tb00751.x', '10.1177/003803857100500105', '10.1287/mnsc.36.2.123', '10.1287/mnsc.40.12.1601', '10.1287/mnsc.43.12.1660', '10.1287/mnsc.45.7.1008', '10.1287/mnsc.40.9.1069', '10.1145/99977.99990', '10.1002/(sici)1097-0266(199705)18:5<375::aid-smj876>3.0.co;2-7', '10.1037/0021-9010.73.1.107', '10.1287/mnsc.40.12.1628', '10.1080/0022250x.1992.9990094', '10.1145/280324.280330', '10.1002/(sici)1097-0266(199705)18:5<339::aid-smj883>3.0.co;2-7']"
0,A Deep Learning Approach for Recognizing Activity of Daily Living (ADL) for Senior Care - Exploiting Interaction Dependency and Temporal Patterns,"Ensuring the health and safety of senior citizens who live alone is a growing societal concern. The Activity of Daily Living (ADL) approach is a common means to monitor disease progression and the ability of these individuals to care for themselves. However, the prevailing sensor-based ADL monitoring systems primarily rely on wearable motion sensors, capture insufficient information for accurate ADL recognition, and do not provide a comprehensive understanding of ADLs at different granularities. Current healthcare IS and mobile analytics research focuses on studying the system, device, and provided services, and is in need of an end-to-end solution to comprehensively recognize ADLs based on mobile sensor data. This study adopts the design science paradigm and employs advanced deep learning algorithms to develop a novel hierarchical, multiphase ADL recognition framework to model ADLs at different granularities. We propose a novel 2D interaction kernel for convolutional neural networks to leverage interactions between human and object motion sensors. We rigorously evaluate each proposed module and the entire framework against state-of-the-art benchmarks (e.g., support vector machines, DeepConvLSTM, hidden Markov models, and topic-modeling-based ADLR) on two real-life motion sensor datasets that consist of ADLs at varying granularities: Opportunity and INTER. Results and a case study demonstrate that our framework can recognize ADLs at different levels more accurately. We discuss how stakeholders can further benefit from our proposed framework. Beyond demonstrating practical utility, we discuss contributions to the IS knowledge base for future design science-based cybersecurity, healthcare, and mobile analytics applications.","['10.1155/2018/8580959', '10.1016/j.procs.2016.09.007', '10.1145/1864708.1864721', '10.1109/smc.2015.263', '10.1145/2370216.2370268', '10.1123/japa.2013-0244', '10.1111/j.1532-5415.1983.tb03391.x', '10.1016/j.jbi.2018.07.006', '10.1109/mcse.2011.36', '10.1016/j.pmcj.2018.05.005', '10.1109/tbcas.2011.2160540', '10.1016/j.jbi.2017.05.010', '10.1016/j.jbi.2016.10.009', '10.1016/j.jbi.2015.06.003', '10.1109/jbhi.2017.2782079', '10.1007/978-3-319-29175-8_1', '10.1109/isce.2011.5973803', '10.25300/misq/2018/12361', '10.2307/23043491', '10.2307/25148625', '10.25300/misq/2017/41.4.04', '10.25300/misq/2013/37.2.01', '10.25300/misq/2014/38.2.06', '10.25300/misq/2015/39.1.04', '10.25300/misq/2017/41.3.10', '10.25300/misq/2015/39.3.07', '10.25300/misq/2016/40.2.04', '10.25300/misq/2017/41.2.07', '10.25300/misq/2017/41.2.01', '10.1109/mecbme.2016.7745398', '10.1109/inss.2010.5573462', '10.1016/j.neucom.2015.07.085', '10.3390/s19071556', '10.1287/isre.2017.0745', '10.1287/isre.2016.0676', '10.1287/isre.2016.0658', '10.1287/isre.2014.0553', '10.1287/isre.1110.0372', '10.1287/isre.1110.0359', '10.1287/isre.1110.0349', '10.1287/isre.1100.0335', '10.4108/icst.mobicase.2014.257786', '10.1007/978-3-540-24646-6_1', '10.1007/s11906-015-0606-5', '10.1145/1409635.1409638', '10.1080/07421222.2017.1393304', '10.1080/07421222.1990.11517898', '10.1002/nav.3800020109', '10.1186/s13195-015-0099-0', '10.3115/v1/d14-1179', '10.1109/icdar.2013.24', '10.3886/icpsr04587', '10.3390/s18020679', '10.4258/hir.2017.23.1.4', '10.18178/ijmlc.2018.8.2.674', '10.3390/s17112556', '10.1145/2811780.2822324', '10.1038/nature14539', '10.1561/1500000012', '10.1016/j.displa.2018.08.001', '10.1016/j.patrec.2018.02.010', '10.1145/2811780.2811916', '10.1017/s0959259814000094', '10.3389/fninf.2014.00014', '10.1016/j.future.2017.11.029', '10.1007/978-3-319-59858-1_7', '10.1177/0269215514564894', '10.3390/s16010115']"
0,Studying cyborgs - re-examining internet studies as human subjects research,,"['10.1007/978-3-642-29889-9_13', '10.1145/1713066.1713069', '10.1007/s10676-010-9227-5', '10.4018/978-1-59140-152-0']"
0,Special Issue on Redefining the Organizational Roles of Information Technology in the Information Age,,
0,When the river leaves its bed - analyzing deviations between planned and actual interaction structures in IT change processes,"There is ample evidence of deviations between the actual and planned interaction structures between a firm's IT department and business units. Such deviations can hinder senior managers from governing their IT organizations effectively because they do not know how work really gets done. This paper develops an explanation for why actual structures differ from planned structures. Understanding this phenomenon is indispensable for managers to govern the real organization, to uphold compliance with important standards (e.g., ITIL, COBIT), to decide whether the formal or the actual organization is more effective, and, finally, to identify management actions that support the optimal structure. To develop this understanding, we analyze the interaction structures at the interface between firms’ business units and IT units in four rich cases, using data from 56 interviews and 47 questionnaires, and applying qualitative methods and social network analysis, which give us deep insights into planned and actual interaction among employees. We test two different explanations for deviations of actual from planned interaction structures and find that boundary-spanning theory provides the dominant explanation for such deviations: Inclined to span the business/IT boundary most effectively, the actors involved deviate from planned structures especially when other structures offer better boundary-spanning potential, which is influenced primarily by cross-domain knowledge. In addition, relationships also play an important role. On the positive side, relationships provide opportunities for such deviations, while on the negative side, a conflict-laden relationship might hinder deviations even if they were advantageous.","['10.1037/h0061470', '10.1086/226550', '10.1177/030631289019003001', '10.1016/j.infoandorg.2010.11.001', '10.1016/j.respol.2004.10.004', '10.1016/s0956-5221(99)00027-5', '10.1109/17.156560', '10.1086/225469', '10.1016/s0963-8687(03)00021-0', '10.1111/j.1468-0394.1995.tb00271.x', '10.5465/amr.1998.533225', '10.1046/j.1365-2575.2002.00124.x', '10.5465/amr.1989.4308385', '10.1057/palgrave.ejis.3000594', '10.2307/2657252', '10.2307/255503', '10.2307/1556385', '10.2753/mis0742-1222220402', '10.1287/orsc.1110.0695', '10.2307/30036550', '10.2307/25148682', '10.2307/25148659', '10.2307/20721429', '10.2307/3250980', '10.3200/joeb.80.2.86-92', '10.1287/orsc.1090.0421', '10.1287/orsc.5.1.14', '10.1287/orsc.13.5.547.7815', '10.2307/248684', '10.1007/bf00389530', '10.1287/isre.1080.0206', '10.1016/s0090-2616(01)00046-8', '10.1177/0001839212461141', '10.1287/orsc.13.4.442.2953', '10.1287/orsc.13.3.249.2776', '10.1287/isre.1070.0159', '10.1287/isre.14.3.221.16560', '10.2307/2392402', '10.2307/2393808', '10.2307/2390853', '10.1057/palgrave.jit.2000109', '10.1177/000169938202500103x', '10.1002/smj.1966', '10.1177/002194369403100202', '10.1145/50087.50089', '10.1145/358141.358148', '10.1080/0022250x.1999.9990219', '10.1086/228311', '10.1002/smj.241']"
0,Ciborra disclosed - aletheia in the life and scholarship of Claudio Ciborra,,
